Instrument,EXPIR_DATE,PUT_CALL,STRIKE_PRC,CF_BID,CF_ASK,IMP_VOLT,DELTA,GAMMA,RHO,THETA,VEGA
/NDXc2026A7300.U,2026-03-20,5,17300,3092.4,3120.1,29.4652,0.6944,0.0,92.7406,-3.3827,59.8193
/NDXo2026A7300.U,2026-03-20,6,17300,982.0,1004.9,26.5865,-0.2856,0.0,-59.277,-1.9205,59.5148
/NDXc2026A7400.U,2026-03-20,5,17400,3025.4,3051.7,29.3405,0.6879,0.0,92.2298,-3.4,65.0996
/NDXo2026A7400.U,2026-03-20,6,17400,1009.7,1032.0,26.4855,-0.2927,0.0,-60.7687,-1.9314,59.8077
/NDXc2026A7500.U,2026-03-20,5,17500,2958.4,2984.0,29.1,0.6813,0.0,91.6982,-3.3948,65.3842
/NDXo2026A7500.U,2026-03-20,6,17500,1038.2,1061.4,26.4113,-0.2999,0.0,-62.2984,-1.9449,60.1053
/NDXc2026A7600.U,2026-03-20,5,17600,2886.9,2916.9,28.8321,0.6746,0.0,91.1788,-3.3869,65.6697
/NDXo2026A7600.U,2026-03-20,6,17600,1067.3,1088.4,26.2032,-0.3071,0.0,-63.823,-1.9342,65.4202
/NDXc2026A7700.U,2026-03-20,5,17700,2824.4,2850.4,28.6394,0.6677,0.0,90.5654,-3.3856,65.9639
/NDXo2026A7700.U,2026-03-20,6,17700,1097.0,1119.0,25.9955,-0.3145,0.0,-65.407,-1.9201,65.7296
/NDXc2026A7800.U,2026-03-20,5,17800,2757.4,2784.6,28.4197,0.6608,0.0,89.964,-3.3817,66.2591
/NDXo2026A7800.U,2026-03-20,6,17800,1127.4,1149.6,25.795,-0.3221,0.0,-67.0172,-1.9065,66.0435
/NDXc2026A7900.U,2026-03-20,5,17900,2690.4,2719.5,28.2073,0.6537,0.0,89.3395,-3.3782,66.5578
/NDXo2026A7900.U,2026-03-20,6,17900,1158.5,1182.4,25.6184,-0.3299,0.0,-68.671,-1.8949,66.3635
/NDXc2026A8000.U,2026-03-20,5,18000,2625.4,2655.1,28.017,0.6465,0.0,88.6788,-3.3767,66.8609
/NDXo2026A8000.U,2026-03-20,6,18000,1190.2,1213.8,25.4376,-0.3377,0.0,-70.337,-1.8828,66.6867
/NDXc2026A8100.U,2026-03-20,5,18100,2564.4,2591.4,27.8635,0.6391,0.0,87.9711,-3.3784,67.1685
/NDXo2026A8100.U,2026-03-20,6,18100,1222.7,1247.0,25.2779,-0.3457,0.0,-72.041,-1.8724,67.0153
/NDXc2026A8200.U,2026-03-20,5,18200,2498.7,2528.3,27.681,0.6317,0.0,87.275,-3.3773,67.4775
/NDXo2026A8200.U,2026-03-20,6,18200,1255.9,1279.6,25.1206,-0.3538,0.0,-73.7629,-1.8621,67.3475
/NDXc2026A8300.U,2026-03-20,5,18300,2439.0,2466.0,27.5503,0.6242,0.0,86.5228,-3.3809,67.7911
/NDXo2026A8300.U,2026-03-20,6,18300,1289.7,1311.4,24.9634,-0.3619,0.0,-75.5005,-1.8517,67.6832
/NDXc2026A8400.U,2026-03-20,5,18400,2374.8,2404.4,27.393,0.6166,0.0,85.7796,-3.3818,68.1065
/NDXo2026A8400.U,2026-03-20,6,18400,1324.3,1347.0,24.8415,-0.3703,0.0,-77.2842,-1.8445,68.0242
/NDXc2026A8500.U,2026-03-20,5,18500,2314.0,2343.4,27.2664,0.6089,0.0,85.001,-3.3856,68.425
/NDXo2026A8500.U,2026-03-20,6,18500,1359.6,1384.6,24.7407,-0.3787,0.0,-79.0972,-1.8392,68.3689
/NDXc2026A8600.U,2026-03-20,5,18600,2254.0,2283.3,27.1533,0.6012,0.0,84.2023,-3.3905,68.7458
/NDXo2026A8600.U,2026-03-20,6,18600,1395.7,1420.8,24.6365,-0.3871,0.0,-80.9187,-1.8335,68.7159
/NDXc2026A8700.U,2026-03-20,5,18700,2194.6,2223.8,27.05,0.5934,0.0,83.3875,-3.3963,69.0687
/NDXo2026A8700.U,2026-03-20,6,18700,1432.5,1454.5,24.5203,-0.3957,0.0,-82.7431,-1.8265,69.0655
/NDXc2026A8800.U,2026-03-20,5,18800,2136.0,2165.1,26.9591,0.5855,0.0,82.556,-3.4031,69.3934
/NDXo2026A8800.U,2026-03-20,6,18800,1470.0,1493.0,24.4449,-0.4043,0.0,-84.6062,-1.8233,69.4179
/NDXc2026A8900.U,2026-03-20,5,18900,2078.1,2107.1,26.7708,0.5776,0.0,81.7064,-3.3883,69.7204
/NDXo2026A8900.U,2026-03-20,6,18900,1508.2,1531.5,24.2671,-0.413,0.0,-86.4857,-1.798,69.7733
/NDXc2026A9000.U,2026-03-20,5,19000,2021.0,2049.9,26.549,0.5695,0.0,80.8282,-3.3647,70.0517
/NDXo2026A9000.U,2026-03-20,6,19000,1547.2,1570.6,24.0543,-0.4218,0.0,-88.3974,-1.7637,70.1344
/NDXc2026A9100.U,2026-03-20,5,19100,1968.2,1993.5,26.3656,0.5614,0.0,79.9112,-3.3447,70.386
/NDXo2026A9100.U,2026-03-20,6,19100,1586.9,1609.8,23.8494,-0.4308,0.0,-90.3386,-1.73,70.5014
/NDXc2026A9200.U,2026-03-20,5,19200,1910.6,1937.8,26.1548,0.5531,0.0,78.9859,-3.3218,70.7261
/NDXo2026A9200.U,2026-03-20,6,19200,1627.4,1653.8,23.6862,-0.4399,0.0,-92.3221,-1.7002,70.8721
/NDXc2026A9300.U,2026-03-20,5,19300,1855.5,1882.9,25.9693,0.5447,0.0,78.0302,-3.3012,71.0692
/NDXo2026A9300.U,2026-03-20,6,19300,1668.7,1695.3,23.5127,-0.4491,0.0,-94.323,-1.6692,71.2488
/NDXc2026A9400.U,2026-03-20,5,19400,1800.4,1828.8,25.7911,0.5362,0.0,77.0525,-3.2811,71.4163
/NDXo2026A9400.U,2026-03-20,6,19400,1710.8,1737.0,23.3479,-0.4585,0.0,-96.349,-1.639,71.6302
/NDXc2026A9500.U,2026-03-20,5,19500,1748.4,1775.4,25.6411,0.5277,0.0,76.0492,-3.2638,71.7651
/NDXo2026A9500.U,2026-03-20,6,19500,1753.7,1778.8,23.1912,-0.4679,0.0,-98.3987,-1.6093,72.0163
/NDXc2026A9600.U,2026-03-20,5,19600,1695.8,1722.9,25.4946,0.5191,0.0,75.0285,-3.2466,72.1173
/NDXo2026A9600.U,2026-03-20,6,19600,1797.4,1824.7,23.0699,-0.4774,0.0,-100.4743,-1.5831,72.4032
/NDXc2026A9700.U,2026-03-20,5,19700,1646.2,1671.2,25.3758,0.5105,0.0,73.9883,-3.2321,72.4699
/NDXo2026A9700.U,2026-03-20,6,19700,1841.9,1869.0,22.9444,-0.487,0.0,-102.5665,-1.5563,72.795
/NDXc2026A9800.U,2026-03-20,5,19800,1592.5,1620.2,25.2347,0.5017,0.0,72.9357,-3.2152,72.8287
/NDXo2026A9800.U,2026-03-20,6,19800,1887.1,1911.0,22.8093,-0.4967,0.0,-104.6765,-1.5284,73.1928
/NDXc2026A9900.U,2026-03-20,5,19900,1546.5,1570.1,25.1537,0.493,0.0,71.8672,-3.2043,73.1823
/NDXo2026A9900.U,2026-03-20,6,19900,1933.2,1961.2,22.7375,-0.5063,0.0,-106.8004,-1.5069,73.584
/NDXc2026B0000.U,2026-03-20,5,20000,1493.4,1520.7,25.03,0.4841,0.0,70.7862,-3.1889,73.5451
/NDXo2026B0000.U,2026-03-20,6,20000,1980.2,2008.3,22.6515,-0.516,0.0,-108.9368,-1.4838,73.9806
/NDXc2026B0100.U,2026-03-20,5,20100,1445.0,1472.2,24.9453,0.4753,0.0,69.6957,-3.1775,73.9044
/NDXo2026B0100.U,2026-03-20,6,20100,2027.9,2055.4,22.4592,-0.5257,0.0,-111.0903,-1.4371,68.6817
/NDXc2026B0200.U,2026-03-20,5,20200,1401.0,1424.5,24.8265,0.4666,0.0,68.6,-3.1546,68.5588
/NDXo2026B0200.U,2026-03-20,6,20200,2076.4,2105.0,22.2465,-0.5356,0.0,-113.2715,-1.3832,69.0862
/NDXc2026B0300.U,2026-03-20,5,20300,1354.0,1377.6,24.608,0.4578,0.0,67.4784,-3.1117,68.9203
/NDXo2026B0300.U,2026-03-20,6,20300,2125.8,2154.5,22.0419,-0.5456,0.0,-115.4828,-1.3299,69.4977
/NDXc2026B0400.U,2026-03-20,5,20400,1306.8,1331.5,24.3961,0.4487,0.0,66.331,-3.0693,69.2872
/NDXo2026B0400.U,2026-03-20,6,20400,2176.0,2202.0,21.831,-0.5558,0.0,-117.7302,-1.2756,69.9199
/NDXc2026B0500.U,2026-03-20,5,20500,1261.4,1286.3,24.2056,0.4397,0.0,65.1644,-3.029,69.6561
/NDXo2026B0500.U,2026-03-20,6,20500,2227.2,2252.4,21.6503,-0.5661,0.0,-119.9954,-1.2245,70.3426
/NDXc2026B0600.U,2026-03-20,5,20600,1216.0,1241.9,24.0227,0.4305,0.0,63.9759,-2.9895,70.0293
/NDXo2026B0600.U,2026-03-20,6,20600,2279.0,2307.4,21.5083,-0.5762,0.0,-122.2652,-1.1776,70.7606
/NDXc2026B0700.U,2026-03-20,5,20700,1172.7,1198.4,23.8629,0.4213,0.0,62.7751,-2.9523,70.4025
/NDXo2026B0700.U,2026-03-20,6,20700,2331.8,2358.6,21.3482,-0.5866,0.0,-124.5727,-1.1285,71.1918
/NDXc2026B0800.U,2026-03-20,5,20800,1133.8,1155.8,23.7422,0.4123,0.0,61.5765,-2.9196,70.7699
/NDXo2026B0800.U,2026-03-20,6,20800,2385.5,2415.1,21.2334,-0.5968,0.0,-126.8691,-1.0845,71.6133
/NDXc2026B0900.U,2026-03-20,5,20900,1092.4,1114.0,23.6107,0.4031,0.0,60.3539,-2.8854,71.1447
/NDXo2026B0900.U,2026-03-20,6,20900,2440.0,2467.0,21.0897,-0.6074,0.0,-129.2216,-1.0375,72.0503
/NDXc2026B1000.U,2026-03-20,5,21000,1048.3,1073.1,23.468,0.3937,0.0,59.1044,-2.8498,71.5278
/NDXo2026B1000.U,2026-03-20,6,21000,2495.4,2525.2,21.0045,-0.6175,0.0,-131.5216,-0.996,72.4724
/NDXc2026B1100.U,2026-03-20,5,21100,1009.0,1033.1,23.3664,0.3846,0.0,57.8689,-2.8188,71.9018
/NDXo2026B1100.U,2026-03-20,6,21100,2551.7,2577.5,20.8824,-0.6281,0.0,-133.8871,-0.9507,72.9142
/NDXc2026B1200.U,2026-03-20,5,21200,973.0,994.0,23.2948,0.3756,0.0,56.6465,-2.7913,72.2683
/NDXo2026B1200.U,2026-03-20,6,21200,2608.9,2636.0,20.6518,-0.6384,0.0,-136.2267,-0.879,62.5441
/NDXc2026B1300.U,2026-03-20,5,21300,931.6,955.8,23.1929,0.3663,0.0,55.3843,-2.76,72.6491
/NDXo2026B1300.U,2026-03-20,6,21300,2666.9,2696.4,20.4367,-0.6488,0.0,-138.5954,-0.8093,62.9792
/NDXc2026B1400.U,2026-03-20,5,21400,894.4,918.4,23.0711,0.3572,0.0,54.1436,-2.7218,62.2209
/NDXo2026B1400.U,2026-03-20,6,21400,2725.9,2755.8,20.2331,-0.6592,0.0,-140.9729,-0.7395,63.4257
/NDXc2026B1500.U,2026-03-20,5,21500,861.4,882.0,22.8874,0.3484,0.0,52.918,-2.6677,62.583
/NDXo2026B1500.U,2026-03-20,6,21500,2785.7,2815.2,20.0293,-0.6699,0.0,-143.4078,-0.6708,63.8791
/NDXc2026B1600.U,2026-03-20,5,21600,826.0,846.4,22.693,0.3393,0.0,51.654,-2.612,62.9566
/NDXo2026B1600.U,2026-03-20,6,21600,2846.4,2874.6,19.8441,-0.6806,0.0,-145.8377,-0.6028,64.3399
/NDXc2026B1700.U,2026-03-20,5,21700,788.2,811.7,22.4888,0.3299,0.0,50.3494,-2.5546,63.3423
/NDXo2026B1700.U,2026-03-20,6,21700,2908.1,2938.3,19.6977,-0.691,0.0,-148.2501,-0.5405,64.7851
/NDXc2026B1800.U,2026-03-20,5,21800,757.8,777.9,22.3519,0.3211,0.0,49.0976,-2.5061,63.7065
/NDXo2026B1800.U,2026-03-20,6,21800,2970.6,2998.6,19.5285,-0.702,0.0,-150.7412,-0.4755,65.251
/NDXc2026B1900.U,2026-03-20,5,21900,725.1,745.0,22.2056,0.312,0.0,47.8126,-2.4561,64.0806
/NDXo2026B1900.U,2026-03-20,6,21900,2948.4,3146.0,19.389,-0.7127,0.0,-153.1943,-0.4129,65.7143
/NDXc2026B2000.U,2026-03-20,5,22000,693.2,713.0,22.074,0.3029,0.0,46.526,-2.4079,64.4537
/NDXo2026B2000.U,2026-03-20,6,22000,3012.7,3210.0,19.27,-0.7233,0.0,-155.6441,-0.3537,66.1678
/NDXc2026B2100.U,2026-03-20,5,22100,662.0,681.8,21.9554,0.2939,0.0,45.2386,-2.3612,64.8255
/NDXo2026B2100.U,2026-03-20,6,22100,3077.9,3276.0,19.0689,-0.7337,0.0,-158.0753,-0.2789,52.4057
/NDXc2026B2200.U,2026-03-20,5,22200,632.2,651.6,21.8564,0.2851,0.0,43.9644,-2.3172,65.1915
/NDXo2026B2200.U,2026-03-20,6,22200,3144.0,3342.0,18.8087,-0.7442,0.0,-160.5398,-0.1929,52.8775
/NDXc2026B2300.U,2026-03-20,5,22300,603.0,622.2,21.7691,0.2763,0.0,42.6946,-2.2746,65.555
/NDXo2026B2300.U,2026-03-20,6,22300,3211.0,3408.0,18.5606,-0.7549,0.0,-163.0382,-0.1082,53.3599
/NDXc2026B2400.U,2026-03-20,5,22400,574.7,593.7,21.6964,0.2676,0.0,41.4371,-2.2339,65.9135
/NDXo2026B2400.U,2026-03-20,6,22400,3278.8,3476.0,18.3423,-0.7656,0.0,-165.5304,-0.0274,53.8383
/NDXc2026B2500.U,2026-03-20,5,22500,547.3,566.1,21.6066,0.259,0.0,40.1946,-2.1896,52.082
/NDXo2026B2500.U,2026-03-20,6,22500,3347.6,3544.0,18.1364,-0.7763,0.0,-168.0449,0.0519,54.3235
/NDXc2026B2600.U,2026-03-20,5,22600,520.8,539.4,21.4032,0.2505,0.0,38.9557,-2.1246,52.4378
/NDXo2026B2600.U,2026-03-20,6,22600,3417.3,3614.0,17.96,-0.7868,0.0,-170.5365,0.1272,54.7989
/NDXc2026B2700.U,2026-03-20,5,22700,495.2,513.6,21.2193,0.2421,0.0,37.717,-2.0621,52.7922
/NDXo2026B2700.U,2026-03-20,6,22700,3487.8,3686.0,17.8115,-0.7971,0.0,-172.998,0.1984,55.2621
/NDXc2026B2800.U,2026-03-20,5,22800,470.5,488.7,21.0544,0.2337,0.0,36.4826,-2.0023,53.1441
/NDXo2026B2800.U,2026-03-20,6,22800,3559.2,3758.0,17.6732,-0.8074,0.0,-175.4664,0.2684,55.7269
/NDXc2026B2900.U,2026-03-20,5,22900,446.6,464.6,20.9064,0.2254,0.0,35.2532,-1.9447,53.4934
/NDXo2026B2900.U,2026-03-20,6,22900,3631.6,3830.0,17.4003,-0.8177,0.0,-177.9475,0.3576,40.8085
/NDXc2026B3000.U,2026-03-20,5,23000,423.7,441.5,20.7787,0.2173,0.0,34.0397,-1.8899,53.8365
/NDXo2026B3000.U,2026-03-20,6,23000,3704.8,3904.0,17.1122,-0.8279,0.0,-180.4176,0.4493,41.301
/NDXc2026B3100.U,2026-03-20,5,23100,401.7,419.2,20.6681,0.2093,0.0,32.8408,-1.8376,54.1741
/NDXo2026B3100.U,2026-03-20,6,23100,3778.9,3978.0,16.84,-0.8382,0.0,-182.9208,0.5393,41.8057
/NDXc2026B3200.U,2026-03-20,5,23200,380.5,397.8,20.5743,0.2014,0.0,31.6603,-1.7876,54.5051
/NDXo2026B3200.U,2026-03-20,6,23200,3853.9,4052.0,16.5836,-0.8487,0.0,-185.4535,0.6275,42.3217
/NDXc2026B3300.U,2026-03-20,5,23300,360.2,377.3,20.4979,0.1937,0.0,30.5037,-1.7403,54.8277
/NDXo2026B3300.U,2026-03-20,6,23300,3929.7,4128.0,16.3646,-0.8589,0.0,-187.9494,0.7104,42.8236
/NDXc2026B3400.U,2026-03-20,5,23400,340.8,357.6,20.4378,0.1862,0.0,29.3727,-1.6953,55.1415
/NDXo2026B3400.U,2026-03-20,6,23400,4006.4,4206.0,16.1831,-0.8688,0.0,-190.3915,0.7878,43.3046
/NDXc2026B3500.U,2026-03-20,5,23500,322.2,338.8,20.3936,0.1789,0.0,28.2704,-1.6528,55.4456
/NDXo2026B3500.U,2026-03-20,6,23500,4084.0,4269.2,15.6515,-0.8822,0.0,-193.3943,0.9123,29.5069
/NDXc2026B3600.U,2026-03-20,5,23600,304.4,320.8,20.2411,0.1718,0.0,27.1919,-1.5951,40.4364
/NDXo2026B3600.U,2026-03-20,6,23600,4162.4,4362.0,15.5182,-0.8888,0.0,-195.3467,0.9742,29.8343
/NDXc2026B3700.U,2026-03-20,5,23700,287.5,303.6,20.0759,0.1649,0.0,26.1301,-1.5357,40.7371
/NDXo2026B3700.U,2026-03-20,6,23700,4241.6,4440.0,15.1562,-0.8992,0.0,-197.9026,1.0711,30.4044
/NDXc2026B3800.U,2026-03-20,5,23800,271.3,287.3,19.9323,0.158,0.0,25.0869,-1.4793,41.0313
/NDXo2026B3800.U,2026-03-20,6,23800,4321.5,4520.0,14.8473,-0.9093,0.0,-200.4216,1.1612,30.9619
/NDXc2026B3900.U,2026-03-20,5,23900,256.0,271.7,19.8098,0.1514,0.0,24.0665,-1.426,41.3177
/NDXo2026B3900.U,2026-03-20,6,23900,4402.3,4602.0,14.5921,-0.919,0.0,-202.8729,1.2441,31.4934
/NDXc2026B4000.U,2026-03-20,5,24000,241.4,256.8,19.7055,0.1449,0.0,23.0679,-1.3753,41.5965
/NDXo2026B4000.U,2026-03-20,6,24000,4484.0,4683.9,14.0678,-0.9289,0.0,-205.3747,1.3462,19.8935
/NDXc2026B4100.U,2026-03-20,5,24100,227.5,242.8,19.6216,0.1386,0.0,22.1001,-1.3276,41.865
/NDXo2026B4100.U,2026-03-20,6,24100,4566.2,4766.0,13.5639,-0.9394,0.0,-207.97,1.4472,20.5473
/NDXc2026B4200.U,2026-03-20,5,24200,214.4,229.4,19.5552,0.1326,0.0,21.1612,-1.2827,42.1237
/NDXo2026B4200.U,2026-03-20,6,24200,4649.2,4848.0,13.0663,-0.9503,0.0,-210.6543,1.5474,11.975
/NDXc2026B4300.U,2026-03-20,5,24300,200.0,219.3,19.5132,0.1269,0.0,20.2712,-1.2415,42.3663
/NDXo2026B4300.U,2026-03-20,6,24300,4732.8,4932.0,12.2267,-0.9614,0.0,-213.3718,1.6598,12.7676
/NDXc2026B4400.U,2026-03-20,5,24400,189.6,204.7,19.4658,0.121,0.0,19.3627,-1.1994,42.6148
/NDXo2026B4400.U,2026-03-20,6,24400,4817.2,5016.0,11.1217,-0.9737,0.0,-216.3165,1.7789,7.2948
/NDXc2026B4500.U,2026-03-20,5,24500,179.0,193.4,19.455,0.1157,0.0,18.5398,-1.1631,42.8352
/NDXo2026B4500.U,2026-03-20,6,24500,4902.2,5100.0,9.2138,-0.9849,0.0,-219.0678,1.8878,1.8858
/NDXc2026B4600.U,2026-03-20,5,24600,168.4,182.7,19.3806,0.1105,0.0,17.7322,-1.1207,28.7405
/NDXo2026B4600.U,2026-03-20,6,24600,4987.8,5186.0,,,,,,
/NDXc2026B4700.U,2026-03-20,5,24700,158.5,172.5,19.2485,0.1055,0.0,16.9492,-1.073,28.961
/NDXo2026B4700.U,2026-03-20,6,24700,5074.1,5272.0,,,,,,
/NDXc2026B4800.U,2026-03-20,5,24800,149.1,163.0,19.1386,0.1007,0.0,16.1925,-1.0283,29.1727
/NDXo2026B4800.U,2026-03-20,6,24800,5160.9,5360.0,,,,,,
/NDXc2026B4900.U,2026-03-20,5,24900,140.3,154.0,19.0488,0.0961,0.0,15.4623,-0.9863,29.3756
/NDXo2026B4900.U,2026-03-20,6,24900,5248.2,5446.0,,,,,,
/NDXc2026B5000.U,2026-03-20,5,25000,132.1,145.4,18.9769,0.0916,0.0,14.758,-0.9469,29.5698
/NDXo2026B5000.U,2026-03-20,6,25000,5336.1,5534.0,,,,,,
/NDXc2026B5100.U,2026-03-20,5,25100,124.3,137.5,18.9243,0.0874,0.0,14.0858,-0.9102,29.7533
/NDXo2026B5100.U,2026-03-20,6,25100,5424.4,5622.0,,,,,,
/NDXc2026B5200.U,2026-03-20,5,25200,116.9,130.0,18.8857,0.0833,0.0,13.4375,-0.8755,29.9289
/NDXo2026B5200.U,2026-03-20,6,25200,5513.3,5710.0,,,,,,
/NDXc2026B5300.U,2026-03-20,5,25300,110.0,122.9,18.8634,0.0794,0.0,12.818,-0.843,30.0899
/NDXo2026B5300.U,2026-03-20,6,25300,5602.6,5800.0,,,,,,
/NDXc2026B5400.U,2026-03-20,5,25400,103.6,116.3,18.856,0.0757,0.0,12.2342,-0.8131,30.2494
/NDXo2026B5400.U,2026-03-20,6,25400,5692.3,5888.0,,,,,,
/NDXc2026B5500.U,2026-03-20,5,25500,97.5,110.1,18.8619,0.0722,0.0,11.6747,-0.7848,30.3906
/NDXo2026B5500.U,2026-03-20,6,25500,5782.4,5978.0,,,,,,
/NDXc2026B5600.U,2026-03-20,5,25600,91.9,104.3,18.8809,0.0689,0.0,11.15,-0.759,30.531
/NDXo2026B5600.U,2026-03-20,6,25600,5872.9,6070.0,,,,,,
/NDXc2026B5700.U,2026-03-20,5,25700,86.6,98.8,18.8539,0.0657,0.0,10.6479,-0.7306,18.8175
/NDXo2026B5700.U,2026-03-20,6,25700,5963.8,6160.0,,,,,,
/NDXc2026B5800.U,2026-03-20,5,25800,81.6,93.7,18.7722,0.0627,0.0,10.1678,-0.6991,18.9468
/NDXo2026B5800.U,2026-03-20,6,25800,6055.0,6252.0,,,,,,
/NDXc2026B5900.U,2026-03-20,5,25900,77.0,89.0,18.7103,0.0599,0.0,9.7157,-0.6703,19.0742
/NDXo2026B5900.U,2026-03-20,6,25900,6146.6,6344.0,,,,,,
/NDXc2026B6000.U,2026-03-20,5,26000,72.6,84.5,18.6615,0.0571,0.0,9.2757,-0.6428,19.1901
/NDXo2026B6000.U,2026-03-20,6,26000,6238.4,6436.0,,,,,,
/NDXL182600100.U,2026-12-18,5,1,,,,,,,,
/NDXX182600100.U,2026-12-18,6,1,,,,,,,,
/NDXl1826A2000.U,2026-12-18,5,12000,7682.0,7882.0,38.6962,0.8742,0.0,145.5567,-1.7545,41.1287
/NDXx1826A2000.U,2026-12-18,6,12000,308.0,348.0,31.7186,-0.0781,0.0,-30.1901,-0.7958,40.0239
/NDXl1826A2100.U,2026-12-18,5,12100,7598.0,7798.0,38.4714,0.872,0.0,146.2903,-1.7738,41.3369
/NDXx1826A2100.U,2026-12-18,6,12100,318.0,358.0,31.5271,-0.0805,0.0,-31.0904,-0.8055,40.225
/NDXl1826A2200.U,2026-12-18,5,12200,7514.0,7714.0,38.2491,0.8699,0.0,147.0173,-1.7931,41.5454
/NDXx1826A2200.U,2026-12-18,6,12200,328.0,368.0,31.3377,-0.0828,0.0,-31.9992,-0.8151,40.4268
/NDXl1826A2300.U,2026-12-18,5,12300,7430.0,7630.0,38.029,0.8677,0.0,147.7376,-1.8124,41.7541
/NDXx1826A2300.U,2026-12-18,6,12300,338.0,378.0,31.1503,-0.0852,0.0,-32.9165,-0.8248,40.6292
/NDXl1826A2400.U,2026-12-18,5,12400,7348.0,7548.0,37.859,0.8653,0.0,148.3702,-1.8348,41.9681
/NDXx1826A2400.U,2026-12-18,6,12400,348.0,388.0,30.965,-0.0876,0.0,-33.8423,-0.8345,40.8324
/NDXl1826A2500.U,2026-12-18,5,12500,7264.0,7464.0,37.5639,0.8631,0.0,149.0765,-1.8478,53.6641
/NDXx1826A2500.U,2026-12-18,6,12500,358.0,398.0,30.7818,-0.09,0.0,-34.7765,-0.8442,41.0364
/NDXl1826A2600.U,2026-12-18,5,12600,7182.0,7382.0,37.2782,0.8607,0.0,149.6918,-1.8606,53.9128
/NDXx1826A2600.U,2026-12-18,6,12600,368.0,408.0,30.6025,-0.0924,0.0,-35.7176,-0.8538,41.2365
/NDXl1826A2700.U,2026-12-18,5,12700,7098.0,7298.0,36.9584,0.8584,0.0,150.3772,-1.8712,54.1571
/NDXx1826A2700.U,2026-12-18,6,12700,380.0,420.0,30.4696,-0.0952,0.0,-36.7811,-0.8666,41.4583
/NDXl1826A2800.U,2026-12-18,5,12800,7016.0,7216.0,36.6724,0.856,0.0,150.9841,-1.884,54.4008
/NDXx1826A2800.U,2026-12-18,6,12800,392.0,432.0,30.3401,-0.0979,0.0,-37.8499,-0.8793,41.6764
/NDXl1826A2900.U,2026-12-18,5,12900,6936.0,7136.0,36.4378,0.8533,0.0,151.4753,-1.899,54.6608
/NDXx1826A2900.U,2026-12-18,6,12900,400.0,466.8,30.4343,-0.1018,0.0,-39.4345,-0.9065,41.9532
/NDXl1826A3000.U,2026-12-18,5,13000,6854.0,7054.0,36.1631,0.8507,0.0,152.0486,-1.9118,54.911
/NDXx1826A3000.U,2026-12-18,6,13000,400.0,480.0,30.1803,-0.1039,0.0,-40.2232,-0.9109,42.1379
/NDXl1826A3100.U,2026-12-18,5,13100,6772.0,6972.0,35.8911,0.8482,0.0,152.6112,-1.9246,55.1617
/NDXx1826A3100.U,2026-12-18,6,13100,408.0,488.0,29.9601,-0.1063,0.0,-41.0982,-0.9175,42.3353
/NDXl1826A3200.U,2026-12-18,5,13200,6692.0,6892.0,35.6579,0.8454,0.0,153.0838,-1.9396,55.4178
/NDXx1826A3200.U,2026-12-18,6,13200,421.8,500.0,29.8574,-0.1092,0.0,-42.2424,-0.9316,42.5616
/NDXl1826A3300.U,2026-12-18,5,13300,6610.0,6810.0,35.385,0.8428,0.0,153.6378,-1.9523,55.664
/NDXx1826A3300.U,2026-12-18,6,13300,432.0,512.0,29.7159,-0.112,0.0,-43.2961,-0.9429,42.7742
/NDXl1826A3400.U,2026-12-18,5,13400,6530.0,6730.0,35.1624,0.8399,0.0,154.0764,-1.9673,55.927
/NDXx1826A3400.U,2026-12-18,6,13400,447.0,526.0,29.6507,-0.1151,0.0,-44.5383,-0.9595,43.0155
/NDXl1826A3500.U,2026-12-18,5,13500,6450.0,6650.0,34.9301,0.8371,0.0,154.5308,-1.9823,56.1796
/NDXx1826A3500.U,2026-12-18,6,13500,460.0,540.0,29.5653,-0.1182,0.0,-45.731,-0.9746,43.2474
/NDXl1826A3600.U,2026-12-18,5,13600,6370.0,6570.0,34.712,0.8342,0.0,154.9484,-1.9973,56.4441
/NDXx1826A3600.U,2026-12-18,6,13600,474.0,554.0,29.4924,-0.1213,0.0,-46.9543,-0.9904,43.4828
/NDXl1826A3700.U,2026-12-18,5,13700,6292.0,6492.0,34.5253,0.8311,0.0,155.2917,-2.0145,56.7089
/NDXx1826A3700.U,2026-12-18,6,13700,488.0,567.4,29.3107,-0.1244,0.0,-48.1698,-0.9973,55.6047
/NDXl1826A3800.U,2026-12-18,5,13800,6212.0,6412.0,34.3054,0.8282,0.0,155.7019,-2.0295,56.9694
/NDXx1826A3800.U,2026-12-18,6,13800,502.0,582.0,29.1187,-0.1277,0.0,-49.4283,-1.003,55.8643
/NDXl1826A3900.U,2026-12-18,5,13900,6134.0,6334.0,34.1225,0.8251,0.0,156.0255,-2.0467,57.2358
/NDXx1826A3900.U,2026-12-18,6,13900,517.8,596.0,28.9395,-0.131,0.0,-50.7293,-1.0094,56.1286
/NDXl1826A4000.U,2026-12-18,5,14000,6054.0,6254.0,33.9007,0.8221,0.0,156.4282,-2.0617,57.4924
/NDXx1826A4000.U,2026-12-18,6,14000,532.0,612.0,28.7656,-0.1344,0.0,-52.0526,-1.0161,56.3953
/NDXl1826A4100.U,2026-12-18,5,14100,5976.0,6176.0,33.7215,0.8189,0.0,156.7322,-2.0789,57.7606
