STRIKE_PRC,1,30,65,93,121,156,184,219,247,275,310,338
17090,44.5716,,,,,,,,,,,
17100,44.3403,36.9575,33.0534,32.096,31.1021,30.0012,29.2385,,28.1816,27.5909,,26.8069
17110,44.2778,,,,,,,,,,,
17120,44.1578,,,,,,,,,,,
17125,44.0318,36.8908,32.9765,,,,,,,,,
17130,43.9059,,,,,,,,,,,
17140,43.8128,,,,,,,,,,,
17150,43.5611,36.8361,32.9082,,,,,,,,,
17160,43.3889,,,,,,,,,,,
17170,43.2168,,,,,,,,,,,
17175,43.0912,36.7696,32.84,,,,,,,,,
17180,42.9656,,,,,,,,,,,
17190,42.8729,,,,,,,,,,,
17200,43.7302,36.6136,32.7763,31.8616,30.7684,29.7368,29.0235,28.4895,28.0098,27.4466,26.9783,26.686
17210,42.5295,,,,,,,,,,,
17220,42.2788,,,,,,,,,,,
17225,42.2327,36.437,32.7149,,,,,,,,,
17230,42.1866,,,,,,,,,,,
17240,41.9362,,,,,,,,,,,
17250,41.8441,36.2732,32.6493,,,,,,,,,
17260,41.5939,,,,,,,,,,,
17270,42.3711,,,,,,,,,,,
17275,41.377,36.1283,32.5924,,,,,,,,,
17280,41.3311,,,,,,,,,,,
17290,41.1604,,,,,,,,,,,
17300,41.0687,35.9713,32.5378,31.4604,30.4541,29.4967,28.8228,,27.8679,27.3186,,26.5865
17310,40.8982,,,,,,,,,,,
17320,40.7278,,,,,,,,,,,
17325,40.6821,35.8023,32.483,,,,,,,,,
17330,40.6364,,,,,,,,,,,
17340,40.4661,,,,,,,,,,,
17350,40.296,35.6768,32.4398,,,,,,,,,
17360,40.2049,,,,,,,,,,,
17370,40.1138,,,,,,,,,,,
17375,39.9895,35.5361,32.3856,,,,,,,,,
17380,39.944,,,,,,,,,,,
17390,39.7743,,,,,,,,,,,
17400,39.6835,35.3958,32.3418,31.0889,30.1616,29.2815,28.6329,28.157,27.7235,27.1844,26.7763,26.4855
17410,39.5927,,,,,,,,,,,
17420,39.502,,,,,,,,,,,
17425,39.378,35.2588,32.2659,,,,,,,,,
17430,39.4113,,,,,,,,,,,
17440,39.3208,,,,,,,,,,,
17450,39.2303,35.1343,32.1467,,,,,,,,,
17460,39.1398,,,,,,,,,,,
17470,39.0494,,,,,,,,,,,
17475,38.9655,34.9948,32.0278,,,,,,,,,
17480,38.87,,,,,,,,,,,
17490,38.679,,,,,,,,,,,
17500,38.4882,34.8923,31.9127,30.7529,29.8987,29.0828,28.4736,,27.6046,27.0772,,26.4113
17510,38.3379,,,,,,,,,,,
17520,38.1472,,,,,,,,,,,
17525,37.9712,34.7748,31.7982,,,,,,,,,
17530,38.0376,,,,,,,,,,,
17540,37.726,,,,,,,,,,,
17550,37.5762,34.6666,31.6906,,,,,,,,,
17560,37.4668,,,,,,,,,,,
17570,37.2365,,,,,,,,,,,
17575,37.2222,34.5618,31.5821,,,,,,,,,
17580,37.0869,,,,,,,,,,,
17590,36.9779,,,,,,,,,,,
17600,36.7479,34.4602,31.477,30.4457,29.6651,28.8931,28.3246,27.8967,27.4983,26.9847,26.5202,26.2032
17610,36.639,,,,,,,,,,,
17620,36.49,,,,,,,,,,,
17625,36.3953,34.3681,31.3723,,,,,,,,,
17630,36.3813,,,,,,,,,,,
17640,36.2726,,,,,,,,,,,
17650,36.0836,34.2547,31.2677,,,,,,,,,
17660,35.9752,,,,,,,,,,,
17670,35.8266,,,,,,,,,,,
17675,35.8127,34.1842,31.1706,,,,,,,,,
17680,35.7183,,,,,,,,,,,
17690,35.6102,,,,,,,,,,,
17700,35.5021,34.1109,31.0755,30.1656,29.4565,28.7329,28.1825,,27.3398,26.7659,,25.9955
17710,35.3941,,,,,,,,,,,
17720,35.2862,,,,,,,,,,,
17725,35.3126,34.0042,30.9806,,,,,,,,,
17730,35.2587,,,,,,,,,,,
17740,35.2312,,,,,,,,,,,
17750,35.1234,33.9525,30.8949,,,,,,,,,
17760,34.9433,,,,,,,,,,,
17770,34.7361,,,,,,,,,,,
17775,34.6777,33.8887,30.8058,,,,,,,,,
17780,34.6193,,,,,,,,,,,
17790,34.4124,,,,,,,,,,,
17800,34.2958,33.8174,30.7205,29.9227,29.2737,28.5992,28.0557,27.5356,27.0857,26.5204,26.0835,25.795
17810,34.0892,,,,,,,,,,,
17820,33.9728,,,,,,,,,,,
17825,33.9146,33.6436,30.6389,,,,,,,,,
17830,33.7664,,,,,,,,,,,
17840,33.6502,,,,,,,,,,,
17850,33.5341,33.478,30.5576,,,,,,,,,
17860,33.4181,,,,,,,,,,,
17870,33.2572,,,,,,,,,,,
17875,33.1543,33.3152,30.48,,,,,,,,,
17880,33.0964,,,,,,,,,,,
17890,32.9807,,,,,,,,,,,
17900,32.955,33.1579,30.4097,29.7077,29.1166,28.3884,27.7689,,26.8453,26.3013,,25.6184
17910,32.8395,,,,,,,,,,,
17920,32.724,,,,,,,,,,,
17925,32.6663,33.0113,30.3342,,,,,,,,,
17930,32.6086,,,,,,,,,,,
17940,32.5831,,,,,,,,,,,
17950,32.4679,32.8521,30.2642,,,,,,,,,
17960,32.4873,,,,,,,,,,,
17970,32.417,,,,,,,,,,,
17975,32.3354,32.7086,30.1994,,,,,,,,,
17980,32.2528,,,,,,,,,,,
17990,32.0878,,,,,,,,,,,
18000,31.9503,32.5628,30.1333,29.5291,28.8709,28.0696,27.4907,27.0289,26.6185,26.0728,25.6896,25.4376
18010,31.8129,,,,,,,,,,,
18020,31.6207,,,,,,,,,,,
18025,31.5933,32.4379,30.0908,,,,,,,,,
18030,31.5384,,,,,,,,,,,
18040,31.3465,,,,,,,,,,,
18050,31.237,32.3004,30.0179,,,,,,,,,
18060,31.1549,,,,,,,,,,,
18070,31.0182,,,,,,,,,,,
18075,30.9635,32.1632,29.9611,,,,,,,,,
18080,31.0458,,,,,,,,,,,
18090,30.8818,,,,,,,,,,,
18100,30.8547,32.0519,29.931,29.2345,28.5215,27.7842,27.2302,26.7961,26.407,25.8844,25.4937,25.2779
18110,30.773,,,,,,,,,,,
18120,30.7187,,,,,,,,,,,
18125,30.6642,31.9331,29.8603,,,,,,,,,
18130,30.6371,,,,,,,,,,,
18140,30.5556,,,,,,,,,,,
18150,30.556,31.8171,29.8127,,,,,,,,,
18160,30.3894,,,,,,,,,,,
18170,30.2549,,,,,,,,,,,
18175,30.1786,31.709,29.7414,,,,,,,,,
18180,30.1568,,,,,,,,,,,
